,Unnamed: 0,Store name,Store URL,Area,Postcode,Phone,Postcode district,Constituency Code,Index of Multiple Deprivation,Latitude,Longitude,first_party
322,322,Watford - John Lewis,https://www.waitrose.com//bf_home/bf/781.html,Hertfordshire,WD172TW,01923287906-5106/5456/588,WD17,E14001021,5005.0,51.654612,-0.392278,Con
323,323,Wellington,http://www.waitrose.com/content/waitrose/en/bf_home/bf/315.html,Somerset,TA218RD,0182366357,TA21,E14000988,11674.0,50.979791999999996,-3.225686,Con
324,324,Wells,http://www.waitrose.com/content/waitrose/en/bf_home/bf/729.html.html,Wells,BA52PJ,0174967257,BA5,E14001026,16592.0,51.209474,-2.650273,Con
325,325,Welwyn Garden City,http://www.waitrose.com/content/waitrose/en/bf_home/bf/204.html,Hertfordshire,AL86AB,0170737340,AL8,E14001027,19031.0,51.803595,-0.204346,Con
326,326,West Byfleet,http://www.waitrose.com/content/waitrose/en/bf_home/bf/189.html,Surrey,KT146NE,0193235102,KT14,E14001047,26737.0,51.33871,-0.506062,Con
327,327,West Ealing,http://www.waitrose.com/content/waitrose/en/bf_home/bf/764.html,London,W130NL,0208579099,W13,E14000676,3997.0,51.513117,-0.32197800000000004,Lab
328,328,West Hampstead,https://www.waitrose.com//bf_home/bf/524.html,London,NW61RN,0207794236,NW6,E14000727,24914.0,51.55151,-0.19278399999999998,Lab
329,329,West Kensington,https://www.waitrose.com//bf_home/bf/587.html,London,W149PP,0203080017,W14,E14000726,14328.0,51.488602,-0.20525500000000002,Lab
330,330,Westbury Park,http://www.waitrose.com/content/waitrose/en/bf_home/bf/151.html,Bristol,BS94HN,0117962424,BS9,E14000600,28352.0,51.480589,-2.612402,Lab
331,331,Westfield London (White City),https://www.waitrose.com//content/waitrose/en/bf_home/bf/462.html,London,W127GA,0208749120,W12,E14000726,5543.0,51.508055,-0.22364699999999998,Lab
332,332,Weston Super Mare,https://www.waitrose.com//content/waitrose/en/bf_home/bf/309.html,Somerset,BS233UZ,0193441680,BS23,E14001038,7201.0,51.341378000000006,-2.958139,Con
333,333,Weybridge,https://www.waitrose.com//content/waitrose/en/bf_home/bf/157.html,Surrey,KT138BL,0193285807,KT13,E14000907,29143.0,51.373618,-0.456875,Con
334,334,Whetstone,https://www.waitrose.com//content/waitrose/en/bf_home/bf/124.html,London,N209HX,0208446032,N20,E14000636,16103.0,51.631259,-0.175629,Con
335,335,Willerby,https://www.waitrose.com//content/waitrose/en/bf_home/bf/697.html,ERidingYorkshire,HU106EB,0148265526,HU10,E14000724,31532.0,53.764038,-0.45523900000000006,Con
336,336,Wilmslow,https://www.waitrose.com//content/waitrose/en/bf_home/bf/711.html,Cheshire,SK91AY,0162553883,SK9,E14000987,29234.0,53.328421999999996,-2.229443,Con
337,337,Wimbledon,http://www.waitrose.com/content/waitrose/en/bf_home/bf/314.html,Wimbledon,SW197JY,0208947961,SW19,E14001040,27596.0,51.42478,-0.202204,Con
338,338,Wimbledon Hill,http://www.waitrose.com/content/waitrose/en/bf_home/bf/528.html,Wimbledon,SW197NS,0208947555,SW19,E14001040,30517.0,51.421003000000006,-0.20751999999999998,Con
339,339,Wimborne,https://www.waitrose.com//content/waitrose/en/bf_home/bf/805.html,Dorset,BH211AN,0120284015,BH21,E14000815,29671.0,50.800216,-1.98248,Con
340,340,Winchester,https://www.waitrose.com//content/waitrose/en/bf_home/bf/463.html,Hampshire,SO226EL,0196286854,SO22,E14001041,17042.0,51.074249,-1.336797,Con
341,341,Winchmore Hill,https://www.waitrose.com//bf_home/bf/878.html,London,N212QP,0208360337,N21,E14000692,30341.0,51.635326,-0.093169,Lab
342,342,Windsor,https://www.waitrose.com//content/waitrose/en/bf_home/bf/772.html,Berkshire,SL41TG,0175386056,SL4,E14001042,24271.0,51.482208,-0.610614,Con
343,343,Winton,https://www.waitrose.com//content/waitrose/en/bf_home/bf/161.html,Dorset,BH92AD,0120252220,BH9,E14000585,14223.0,50.740705,-1.8790470000000001,Con
344,344,Witney,https://www.waitrose.com//content/waitrose/en/bf_home/bf/142.html,Oxfordshire,OX286AR,0199377841,OX28,E14001046,21151.0,51.784817,-1.4834479999999999,Con
345,345,Wokingham,https://www.waitrose.com//content/waitrose/en/bf_home/bf/221.html,Berkshire,RG401BB,0118977169,RG40,E14001048,31056.0,51.411668,-0.8335879999999999,Con
346,346,Wollaton,https://www.waitrose.com//bf_home/bf/591.html,Nottingham,NG82DH,0115985505,NG8,E14000867,27316.0,52.955965,-1.229522,Lab
347,347,Wolverhampton,https://www.waitrose.com//content/waitrose/en/bf_home/bf/696.html,Wolverhampton,WV24NJ,0190242011,WV2,E14001050,10678.0,52.574227,-2.132816,Lab
348,348,Woodley,https://www.waitrose.com//content/waitrose/en/bf_home/bf/180.html,Berkshire,RG53JW,0118969043,RG5,E14000889,26945.0,51.451809000000004,-0.905502,Lab
349,349,Wootton,https://www.waitrose.com//bf_home/bf/726.html,Northamptonshire,NN46HP,0160470844,NN4,E14000942,26650.0,52.210308000000005,-0.8923049999999999,Con
350,350,Worcester,https://www.waitrose.com//bf_home/bf/700.html,Worcestershire,WR52JG,0190535207,WR5,E14001052,24607.0,52.182355,-2.194486,Con
351,351,Worcester Park,https://www.waitrose.com//content/waitrose/en/bf_home/bf/661.html,Surrey,KT48DX,0208330758,KT4,E14000984,25619.0,51.378196,-0.24356,Con
352,352,Worthing,https://www.waitrose.com//content/waitrose/en/bf_home/bf/689.html,Sussex,BN111LL,0190323022,BN11,E14001055,7751.0,50.813757,-0.367748,Con
353,353,Wymondham,https://www.waitrose.com//content/waitrose/en/bf_home/bf/662.html,Norfolk,NR180SH,0195360777,NR18,E14000816,26560.0,52.575198,1.123725,Con
354,354,Yateley,https://www.waitrose.com//content/waitrose/en/bf_home/bf/198.html,Hampshire,GU466FR,0125286188,GU46,E14000844,32168.0,51.338895,-0.846275,Con
355,355,York,https://www.waitrose.com//content/waitrose/en/bf_home/bf/311.html,York,YO317UL,0190465356,YO31,E14001061,6357.0,53.956725,-1.0698459999999999,Lab
