,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
5712,"Manchester, Spinningfields",53.48069399999999,-2.249115,Koreana,53.48154879723878,-2.249348992880639,Korean Restaurant
5713,"Manchester, Spinningfields",53.48069399999999,-2.249115,Arcane,53.48114278607323,-2.247694584221324,Cocktail Bar
5714,"Manchester, Spinningfields",53.48069399999999,-2.249115,Gusto,53.479244,-2.2486856,Italian Restaurant
5715,"Manchester, Spinningfields",53.48069399999999,-2.249115,The Brink,53.48117924360272,-2.2495546872612584,Pub
5716,"Manchester, Spinningfields",53.48069399999999,-2.249115,BrewDog Manchester,53.47808283083646,-2.247318539810619,Beer Bar
5717,"Manchester, Spinningfields",53.48069399999999,-2.249115,Albert's Schloss,53.478178,-2.247747,Bar
5718,"Manchester, Spinningfields",53.48069399999999,-2.249115,Lunya,53.482705617031606,-2.2466928241568924,Spanish Restaurant
5719,"Manchester, Spinningfields",53.48069399999999,-2.249115,People's History Museum,53.48149767940741,-2.2527292112425807,History Museum
5720,"Manchester, Spinningfields",53.48069399999999,-2.249115,Piccolino,53.47997111499977,-2.244511188256565,Italian Restaurant
5721,"Manchester, Spinningfields",53.48069399999999,-2.249115,Red's True Barbecue,53.47899957343026,-2.2462183309479617,BBQ Joint
5722,"Manchester, Spinningfields",53.48069399999999,-2.249115,Nando's,53.479226956574905,-2.2498058214918846,Portuguese Restaurant
5723,"Manchester, Spinningfields",53.48069399999999,-2.249115,Cath Kidston,53.48120878122582,-2.2453764620003094,Gift Shop
5724,"Manchester, Spinningfields",53.48069399999999,-2.249115,Cote Restaurant,53.48216223332407,-2.2478568121936435,French Restaurant
5725,"Manchester, Spinningfields",53.48069399999999,-2.249115,Royal Exchange Theatre,53.48255513360243,-2.2447701252502883,Theater
5726,"Manchester, Spinningfields",53.48069399999999,-2.249115,Gaucho,53.482264982159215,-2.247842726074216,Argentinian Restaurant
5727,"Manchester, Spinningfields",53.48069399999999,-2.249115,Albert Hall,53.47808217857792,-2.2479605304924593,Concert Hall
5728,"Manchester, Spinningfields",53.48069399999999,-2.249115,The Liar's Club,53.48140360942624,-2.250220297662728,Bar
5729,"Manchester, Spinningfields",53.48069399999999,-2.249115,Las Iguanas,53.48248985975548,-2.2471591595071914,Latin American Restaurant
5730,"Manchester, Spinningfields",53.48069399999999,-2.249115,Pret A Manger,53.48182226872357,-2.244444646669564,Sandwich Place
5731,"Manchester, Spinningfields",53.48069399999999,-2.249115,Revolución de Cuba,53.4781890599748,-2.24901826748453,Cocktail Bar
5732,"Manchester, Spinningfields",53.48069399999999,-2.249115,The Lowry Hotel,53.48328812740256,-2.2506057319055897,Hotel
5733,"Manchester, Spinningfields",53.48069399999999,-2.249115,Grindsmith Coffee Roasters,53.480997,-2.249243,Coffee Shop
5734,"Manchester, Spinningfields",53.48069399999999,-2.249115,Rudy's,53.4781144667107,-2.2474318390626262,Pizza Place
5735,"Manchester, Spinningfields",53.48069399999999,-2.249115,Katsouris Deli,53.480725832592185,-2.2477802043522503,Deli / Bodega
5736,"Manchester, Spinningfields",53.48069399999999,-2.249115,La Viña,53.48098853846518,-2.2476873282244014,Tapas Restaurant
5737,"Manchester, Spinningfields",53.48069399999999,-2.249115,Grindsmith Espresso & Brewbar,53.47784588847504,-2.2496351918108703,Coffee Shop
5738,"Manchester, Spinningfields",53.48069399999999,-2.249115,Tampopo,53.479211806566326,-2.2456269833097697,Asian Restaurant
5739,"Manchester, Spinningfields",53.48069399999999,-2.249115,The Armenian Taverna,53.479961845381375,-2.244959964156557,Caucasian Restaurant
5740,"Manchester, Spinningfields",53.48069399999999,-2.249115,San Carlo Cicchetti,53.48157744752957,-2.247973190919984,Italian Restaurant
5741,"Manchester, Spinningfields",53.48069399999999,-2.249115,itsu,53.4798271117622,-2.253197454441275,Sushi Restaurant
5742,"Manchester, Spinningfields",53.48069399999999,-2.249115,St. Ann's Square,53.482135852376224,-2.245654407087275,Plaza
5743,"Manchester, Spinningfields",53.48069399999999,-2.249115,Nudo Sushi Box,53.47954687341735,-2.2497079521945578,Sushi Restaurant
5744,"Manchester, Spinningfields",53.48069399999999,-2.249115,Almost Famous,53.47741817355636,-2.2487292391087976,Burger Joint
5745,"Manchester, Spinningfields",53.48069399999999,-2.249115,The Sir Ralph Abercromby Inn,53.478491495444814,-2.2477791133654357,Pub
5746,"Manchester, Spinningfields",53.48069399999999,-2.249115,Michaels Coffee House,53.4824374962205,-2.244145455966656,Café
5747,"Manchester, Spinningfields",53.48069399999999,-2.249115,Radisson Blu Edwardian,53.47768325795101,-2.247235285613442,Hotel
5748,"Manchester, Spinningfields",53.48069399999999,-2.249115,Asha's,53.47809747741387,-2.24662589438023,Indian Restaurant
5749,"Manchester, Spinningfields",53.48069399999999,-2.249115,Handmade Burger Co.,53.479435723335925,-2.2490423683308887,Burger Joint
5750,"Manchester, Spinningfields",53.48069399999999,-2.249115,King Street Townhouse,53.48022603110691,-2.243271000210875,Hotel
5751,"Manchester, Spinningfields",53.48069399999999,-2.249115,The Dockyard,53.48121000094787,-2.254221997986418,Bar
5752,"Manchester, Spinningfields",53.48069399999999,-2.249115,Croma,53.480118,-2.2439609,Pizza Place
5753,"Manchester, Spinningfields",53.48069399999999,-2.249115,Sandinista!,53.48219718623084,-2.2450213008547153,Latin American Restaurant
5754,"Manchester, Spinningfields",53.48069399999999,-2.249115,Scene,53.480476154131445,-2.254611240401257,Indian Restaurant
5755,"Manchester, Spinningfields",53.48069399999999,-2.249115,Paperchase,53.483481251208474,-2.2458988139649274,Stationery Store
5756,"Manchester, Spinningfields",53.48069399999999,-2.249115,Go Falafel,53.481224,-2.247549,Falafel Restaurant
5757,"Manchester, Spinningfields",53.48069399999999,-2.249115,Brotherhood Of Pursuits And Pastimes,53.47849602406344,-2.2454309338123393,Sports Bar
5758,"Manchester, Spinningfields",53.48069399999999,-2.249115,Subway,53.48238189749909,-2.246955500127185,Sandwich Place
5759,"Manchester, Spinningfields",53.48069399999999,-2.249115,The Botanist,53.482650886135936,-2.2469699035005246,Cocktail Bar
5760,"Manchester, Spinningfields",53.48069399999999,-2.249115,The Ivy Spinningfields,53.47950778471297,-2.2517834971565986,Restaurant
5761,"Manchester, Spinningfields",53.48069399999999,-2.249115,East Z East,53.48362396789209,-2.248010521386242,Indian Restaurant
5762,"Manchester, Spinningfields",53.48069399999999,-2.249115,Bisous Bisous,53.48182111281225,-2.2472271323204036,Bakery
5763,"Manchester, Spinningfields",53.48069399999999,-2.249115,Café Beermoth,53.48135936651347,-2.241901788131357,Bar
5764,"Manchester, Spinningfields",53.48069399999999,-2.249115,Epernay,53.47783869272592,-2.2482471260603263,Cocktail Bar
5765,"Manchester, Spinningfields",53.48069399999999,-2.249115,Grand Pacific,53.48092195071554,-2.242095907973334,Asian Restaurant
5766,"Manchester, Spinningfields",53.48069399999999,-2.249115,Mr Thomas's Chop House,53.481413,-2.245102,Steakhouse
5767,"Manchester, Spinningfields",53.48069399999999,-2.249115,Bock Biere Cafe,53.48048340785378,-2.2445607077304217,Beer Bar
5768,"Manchester, Spinningfields",53.48069399999999,-2.249115,Carluccio's,53.47949192264074,-2.2520389145086877,Italian Restaurant
5769,"Manchester, Spinningfields",53.48069399999999,-2.249115,Pot Kettle Black,53.479148893941755,-2.2519490918672007,Coffee Shop
5770,"Manchester, Spinningfields",53.48069399999999,-2.249115,Caffè Nero,53.4822821310862,-2.253887703253874,Coffee Shop
5771,"Manchester, Spinningfields",53.48069399999999,-2.249115,Barton Arcade,53.482740339459156,-2.2465236111223836,Shopping Mall
5772,"Manchester, Spinningfields",53.48069399999999,-2.249115,Roxy Ball Room,53.4827502628276,-2.2471025420757784,Bar
5773,"Manchester, Spinningfields",53.48069399999999,-2.249115,Starbucks,53.47827,-2.250158,Coffee Shop
5774,"Manchester, Spinningfields",53.48069399999999,-2.249115,Jack Wills,53.48128137878938,-2.245603696924263,Clothing Store
5775,"Manchester, Spinningfields",53.48069399999999,-2.249115,Great John Street Hotel,53.47833458175517,-2.2542544864066287,Hotel
5776,"Manchester, Spinningfields",53.48069399999999,-2.249115,Caffè Nero,53.477798562079215,-2.2456633792692866,Coffee Shop
5777,"Manchester, Spinningfields",53.48069399999999,-2.249115,The Opera House,53.478888375288285,-2.251371847651106,Opera House
5778,"Manchester, Spinningfields",53.48069399999999,-2.249115,Hotel Gotham,53.48076699418997,-2.242234956693495,Hotel
5779,"Manchester, Spinningfields",53.48069399999999,-2.249115,The City Arms,53.479434489059344,-2.2426498037429385,Pub
5780,"Manchester, Spinningfields",53.48069399999999,-2.249115,Salut,53.479416,-2.242292,Wine Bar
5781,"Manchester, Spinningfields",53.48069399999999,-2.249115,TGI Fridays,53.48277647161868,-2.2441220542587255,American Restaurant
5782,"Manchester, Spinningfields",53.48069399999999,-2.249115,Chaophraya,53.481577183946044,-2.243587820269762,Thai Restaurant
5783,"Manchester, Spinningfields",53.48069399999999,-2.249115,Miller & Carter,53.481118,-2.244574,Steakhouse
5784,"Manchester, Spinningfields",53.48069399999999,-2.249115,wagamama,53.47806920570967,-2.2430957481298592,Asian Restaurant
5785,"Manchester, Spinningfields",53.48069399999999,-2.249115,All Star Lanes,53.47800938779952,-2.248858139724495,Bowling Alley
5786,"Manchester, Spinningfields",53.48069399999999,-2.249115,St Peter's Square,53.47781784732862,-2.2437644004821777,Plaza
5787,"Manchester, Spinningfields",53.48069399999999,-2.249115,Harvey Nichols,53.48441459605107,-2.245180941246571,Department Store
5788,Manchester Piccadilly,53.47839200000001,-2.231714,Holiday Inn Manchester - City Centre,53.47905765324079,-2.234099823930933,Hotel
5789,Manchester Piccadilly,53.47839200000001,-2.231714,Store Street Craft Bar,53.478694364757956,-2.233414741726548,Bar
5790,Manchester Piccadilly,53.47839200000001,-2.231714,Hotel Motel One Manchester-Piccadilly,53.47740656455231,-2.2323177151579072,Hotel
5791,Manchester Piccadilly,53.47839200000001,-2.231714,La Reserve Aparthotel,53.47962479076871,-2.2316098886350146,Hotel
5792,Manchester Piccadilly,53.47839200000001,-2.231714,Takk,53.48113,-2.2325315,Coffee Shop
5793,Manchester Piccadilly,53.47839200000001,-2.231714,No 1 Canal Street,53.47806445567689,-2.2351472264211907,Restaurant
5794,Manchester Piccadilly,53.47839200000001,-2.231714,Piccadilly Place,53.47772,-2.2333019,Plaza
5795,Manchester Piccadilly,53.47839200000001,-2.231714,Northern Monk Refectory // MCR,53.481286226939275,-2.2322825431533784,Beer Bar
5796,Manchester Piccadilly,53.47839200000001,-2.231714,DoubleTree by Hilton Hotel Manchester - Piccadilly,53.4786629774397,-2.2335599794664516,Hotel
5797,Manchester Piccadilly,53.47839200000001,-2.231714,Bundobust,53.48087019859136,-2.234693010497304,Indian Restaurant
5798,Manchester Piccadilly,53.47839200000001,-2.231714,Leon,53.47795868002064,-2.2316394027149062,Fast Food Restaurant
5799,Manchester Piccadilly,53.47839200000001,-2.231714,Richmond Tea Rooms,53.47765161329684,-2.236809949146368,Tea Room
5800,Manchester Piccadilly,53.47839200000001,-2.231714,M&S Simply Food,53.477501118581415,-2.230869184678047,Grocery Store
5801,Manchester Piccadilly,53.47839200000001,-2.231714,Staycity Manchester Piccadilly,53.47844461627057,-2.2322817387062943,Hotel
5802,Manchester Piccadilly,53.47839200000001,-2.231714,Tariff & Dale,53.481002,-2.232894,Bar
5803,Manchester Piccadilly,53.47839200000001,-2.231714,Idle Hands,53.481288,-2.233041,Coffee Shop
5804,Manchester Piccadilly,53.47839200000001,-2.231714,Cottonopolis,53.481215,-2.233464,Cocktail Bar
5805,Manchester Piccadilly,53.47839200000001,-2.231714,Piccadilly Tap,53.478332,-2.231825,Beer Bar
5806,Manchester Piccadilly,53.47839200000001,-2.231714,Go Falafel,53.481057,-2.234222,Falafel Restaurant
5807,Manchester Piccadilly,53.47839200000001,-2.231714,Chopstix Noodle Bar,53.478215735327844,-2.2322748846103044,Noodle House
5808,Manchester Piccadilly,53.47839200000001,-2.231714,Port Street Beer House,53.48205422861879,-2.231738636930489,Pub
5809,Manchester Piccadilly,53.47839200000001,-2.231714,The Molly House,53.47732477834979,-2.23720114426596,Pub
5810,Manchester Piccadilly,53.47839200000001,-2.231714,Ezra & Gil,53.48206781098303,-2.2328424583063073,Coffee Shop
5811,Manchester Piccadilly,53.47839200000001,-2.231714,Alan Turing Memorial Statue,53.47668967419314,-2.236048933390403,Monument / Landmark
5812,Manchester Piccadilly,53.47839200000001,-2.231714,YO! Sushi,53.477509647672456,-2.2308778734296415,Sushi Restaurant
5813,Manchester Piccadilly,53.47839200000001,-2.231714,Pret A Manger,53.47758016802894,-2.2310881828582887,Sandwich Place
5814,Manchester Piccadilly,53.47839200000001,-2.231714,Hip Hop Chip Shop,53.481273,-2.232276,Fish & Chips Shop
5815,Manchester Piccadilly,53.47839200000001,-2.231714,Pita Pit,53.47766600313228,-2.2331610382389044,Sandwich Place
5816,Manchester Piccadilly,53.47839200000001,-2.231714,Shoryu Ramen,53.48077441744061,-2.2363631578358363,Ramen Restaurant
5817,Manchester Piccadilly,53.47839200000001,-2.231714,Alabama's All American Eatery,53.4811573813801,-2.233804104701595,American Restaurant
5818,Manchester Piccadilly,53.47839200000001,-2.231714,Oscars,53.476974550192786,-2.2371180002701023,Gay Bar
5819,Manchester Piccadilly,53.47839200000001,-2.231714,Hotel Chocolat,53.47644311918621,-2.230247740294777,Chocolate Shop
5820,Manchester Piccadilly,53.47839200000001,-2.231714,The Eagle,53.47770911911842,-2.2369213669709103,Gay Bar
5821,Manchester Piccadilly,53.47839200000001,-2.231714,Fred Aldous,53.48252955485923,-2.234044786384175,Arts & Crafts Store
5822,Manchester Piccadilly,53.47839200000001,-2.231714,The Pen and Pencil,53.48139684439941,-2.231855654717344,Cocktail Bar
5823,Manchester Piccadilly,53.47839200000001,-2.231714,Track Brewing Co.,53.477292179362024,-2.2261523251063156,Brewery
5824,Manchester Piccadilly,53.47839200000001,-2.231714,Ibis Styles Manchester Portland,53.480262629597746,-2.235363721847534,Hotel
5825,Manchester Piccadilly,53.47839200000001,-2.231714,Allotment Bar,53.481657392796734,-2.233976702770766,Cocktail Bar
5826,Manchester Piccadilly,53.47839200000001,-2.231714,Ply,53.482328,-2.233837,Pizza Place
5827,Manchester Piccadilly,53.47839200000001,-2.231714,Beatnikz Republic Bar,53.481089,-2.232992,Beer Bar
5828,Manchester Piccadilly,53.47839200000001,-2.231714,Cafe Marhaba,53.4811044789505,-2.2341272449555087,Indian Restaurant
5829,Manchester Piccadilly,53.47839200000001,-2.231714,Hold Fast Bar,53.48185706156824,-2.2324741275353706,Bar
5830,Manchester Piccadilly,53.47839200000001,-2.231714,The Lodge,53.477796315084895,-2.2370067418647115,Gay Bar
5831,Manchester Piccadilly,53.47839200000001,-2.231714,Pret A Manger,53.480530360757115,-2.2356705186226455,Sandwich Place
5832,Manchester Piccadilly,53.47839200000001,-2.231714,Jimmy's,53.48114686165917,-2.233681554272852,Bar
5833,Manchester Piccadilly,53.47839200000001,-2.231714,Yuzu,53.47889935748442,-2.2391701933313506,Japanese Restaurant
5834,Manchester Piccadilly,53.47839200000001,-2.231714,Byron,53.480848776169104,-2.236027204986272,Burger Joint
5835,Manchester Piccadilly,53.47839200000001,-2.231714,Twenty Twenty Two,53.481830044214476,-2.23434597069743,Bar
5836,Manchester Piccadilly,53.47839200000001,-2.231714,ASK Italian,53.48074586818938,-2.2360299001921726,Italian Restaurant
5837,Manchester Piccadilly,53.47839200000001,-2.231714,Clone Zone,53.477181952540725,-2.2375685046644764,Adult Boutique
5838,Manchester Piccadilly,53.47839200000001,-2.231714,Nando's,53.48140929962555,-2.2367320971296696,Portuguese Restaurant
5839,Manchester Piccadilly,53.47839200000001,-2.231714,Black Eagle,53.47764384387052,-2.2367734668501105,Gay Bar
5840,Manchester Piccadilly,53.47839200000001,-2.231714,Habesha,53.477220311574484,-2.237309387421128,Ethiopian Restaurant
5841,Manchester Piccadilly,53.47839200000001,-2.231714,Whiskey Jar,53.481464,-2.2317753,Whisky Bar
5842,Manchester Piccadilly,53.47839200000001,-2.231714,REM Bar,53.477023,-2.236975,Gay Bar
5843,Manchester Piccadilly,53.47839200000001,-2.231714,Chapter One,53.48207411781285,-2.2348634120143074,Bookstore
5844,Manchester Piccadilly,53.47839200000001,-2.231714,Dawson's,53.47905168495376,-2.2378658690266993,Music Store
5845,Manchester Piccadilly,53.47839200000001,-2.231714,Piccadilly Gardens,53.48093365911188,-2.2369408607482906,Plaza
5846,Manchester Piccadilly,53.47839200000001,-2.231714,The Grill on New York Street,53.47976125016321,-2.2385356902929705,Steakhouse
5847,Manchester Piccadilly,53.47839200000001,-2.231714,Travelling Man Comics & Games,53.48227681312454,-2.23524025060493,Comic Shop
5848,Manchester Piccadilly,53.47839200000001,-2.231714,PureGym,53.481168,-2.228856,Gym / Fitness Center
5849,Manchester Piccadilly,53.47839200000001,-2.231714,Sackville Gardens,53.476360395159865,-2.235851267410013,Park
5850,Manchester Piccadilly,53.47839200000001,-2.231714,Manchester Piccadilly Railway Station (MAN),53.47726424790167,-2.230705536054095,Train Station
5851,Manchester Piccadilly,53.47839200000001,-2.231714,Bannatyne Health Club,53.47623768143199,-2.236250855211486,Gym
5852,Manchester Piccadilly,53.47839200000001,-2.231714,Samsi,53.47615315606235,-2.2364822861369626,Japanese Restaurant
5853,Manchester Piccadilly,53.47839200000001,-2.231714,Department of Coffee & Social Affairs,53.479546534449156,-2.238313233802406,Café
5854,Manchester Piccadilly,53.47839200000001,-2.231714,Carluccio's,53.4773114151061,-2.230835761841107,Italian Restaurant
5855,Manchester Piccadilly,53.47839200000001,-2.231714,Stage & Radio,53.482158,-2.231855,Bar
5856,Manchester Piccadilly,53.47839200000001,-2.231714,Dusk 'til Pawn,53.482635495376876,-2.234081065377639,Cocktail Bar
5857,Manchester Piccadilly,53.47839200000001,-2.231714,Krispy Kreme,53.47762,-2.2312033,Donut Shop
5858,Manchester Piccadilly,53.47839200000001,-2.231714,Malmaison Manchester,53.47977802610863,-2.231372594833374,Hotel
5859,Manchester Piccadilly,53.47839200000001,-2.231714,Nexus Art Cafe,53.48224458375887,-2.23556422811161,Café
5860,Manchester Piccadilly,53.47839200000001,-2.231714,The Place Aparthotel,53.47916896563458,-2.231100672473753,Hotel
5861,Manchester Piccadilly,53.47839200000001,-2.231714,Morrisons Manchester - Piccadilly Gardens,53.48144719146735,-2.2368074612915563,Supermarket
5862,Manchester Piccadilly,53.47839200000001,-2.231714,Via,53.477256722203485,-2.2367575999826386,Gay Bar
5863,Manchester Piccadilly,53.47839200000001,-2.231714,Bagel Factory,53.477473034597885,-2.230930183243542,Bagel Shop
5864,Manchester Piccadilly,53.47839200000001,-2.231714,Aldi,53.481970590805744,-2.2281793876283635,Supermarket
5865,Manchester Piccadilly,53.47839200000001,-2.231714,The Hour Glass,53.47719345925324,-2.231116542327868,Bar
5866,Manchester Piccadilly,53.47839200000001,-2.231714,Grub Food Mayfield Depot,53.4751855899488,-2.2276184729884667,Food Court
5867,Manchester Piccadilly,53.47839200000001,-2.231714,The Goose,53.477415,-2.237331,Pub
5868,Manchester Piccadilly,53.47839200000001,-2.231714,Boost Juice,53.47730828494456,-2.2308876155613775,Juice Bar
5869,Manchester Piccadilly,53.47839200000001,-2.231714,Caffè Nero,53.477464670624,-2.2311579184065353,Coffee Shop
5870,Manchester Piccadilly,53.47839200000001,-2.231714,A Monument To Vimto,53.47587191695156,-2.2307415233650176,Sculpture Garden
5871,Manchester Piccadilly,53.47839200000001,-2.231714,Go Outdoors,53.48162806017857,-2.2289092861333115,Outdoor Supply Store
5872,Manchester Piccadilly,53.47839200000001,-2.231714,Star & Garter,53.476229348741825,-2.227510477246081,Pub
5873,Manchester Piccadilly,53.47839200000001,-2.231714,The Green,53.479662,-2.230087,Bar
5874,Manchester Piccadilly,53.47839200000001,-2.231714,Han Dynasty Manchester | 汉朝曼彻斯特店,53.475674,-2.2375658,Chinese Restaurant
5875,Manchester Piccadilly,53.47839200000001,-2.231714,Monroes,53.477344510099734,-2.2320834723249416,Bar
5876,Manchester Piccadilly,53.47839200000001,-2.231714,Vanilla,53.477038638830706,-2.237470731610417,Gay Bar
5877,Manchester Piccadilly,53.47839200000001,-2.231714,Costa Coffee,53.476456,-2.2291238,Coffee Shop
5878,Manchester Piccadilly,53.47839200000001,-2.231714,Rembrant Hotel,53.47702607132253,-2.2368866468932036,Hotel
5879,Manchester Piccadilly,53.47839200000001,-2.231714,Starbucks,53.477734,-2.233176,Coffee Shop
5880,Manchester Piccadilly,53.47839200000001,-2.231714,Iconic,53.47719776185755,-2.2371721973669416,Gay Bar
5881,Manchester Piccadilly,53.47839200000001,-2.231714,The Bulls Head,53.476421936986334,-2.2314513321732408,Pub
5882,Manchester Piccadilly,53.47839200000001,-2.231714,Macdonald Manchester Hotel & Spa,53.47512010738183,-2.2299084189764584,Hotel
5883,Manchester Piccadilly,53.47839200000001,-2.231714,Upper Crust,53.47733730608021,-2.2307175204561753,Sandwich Place
5884,Manchester Piccadilly,53.47839200000001,-2.231714,Centre Stage,53.476923,-2.238108,Gay Bar
5885,Manchester Piccadilly,53.47839200000001,-2.231714,TGI Fridays,53.47759608505699,-2.2310709484333,American Restaurant
5886,Manchester Piccadilly,53.47839200000001,-2.231714,On Bar,53.47645549604036,-2.237604543343146,Gay Bar
5887,Manchester Piccadilly,53.47839200000001,-2.231714,New York New York,53.47694683333235,-2.238443110060628,Gay Bar
5888,Market Harborough,52.475466,-0.915974,Waitrose & Partners,52.47684336631474,-0.9144447754631528,Supermarket
5889,Market Harborough,52.475466,-0.915974,Beerhouse,52.47804945351846,-0.9160709381103516,Pub
5890,Market Harborough,52.475466,-0.915974,Caffè Nero,52.477594006345015,-0.920510052996305,Coffee Shop
5891,Market Harborough,52.475466,-0.915974,Waterstones,52.47753725389615,-0.9202609812843702,Bookstore
5892,Market Harborough,52.475466,-0.915974,Starbucks,52.478004,-0.919689,Coffee Shop
5893,Market Harborough,52.475466,-0.915974,Babe Blooz Indian Restaurant,52.4781207,-0.9178679,Indian Restaurant
5894,Market Harborough,52.475466,-0.915974,Ascough's Bistro,52.47806252264056,-0.9182596206665039,Bistro
5895,Market Harborough,52.475466,-0.915974,Emerson & West,52.477528904164934,-0.9198233568605894,Deli / Bodega
5896,Market Harborough,52.475466,-0.915974,The Oat Hill,52.476676382742916,-0.9109650609291838,Bar
5897,Market Harborough,52.475466,-0.915974,Market Hall,52.47686355948193,-0.9188075949595843,Market
5898,Market Harborough,52.475466,-0.915974,Wilko,52.47679126737458,-0.9181079999999611,Furniture / Home Store
5899,Market Harborough,52.475466,-0.915974,Homebase,52.475934817280795,-0.9167093023809921,Hardware Store
5900,Market Harborough,52.475466,-0.915974,Aldi,52.47734475452787,-0.9136278511411264,Supermarket
5901,Market Harborough,52.475466,-0.915974,Co-op Food,52.47703050705118,-0.9223995099300508,Grocery Store
5902,Market Harborough,52.475466,-0.915974,Lidl,52.47735054057399,-0.9125652211277109,Supermarket
5903,Market Harborough,52.475466,-0.915974,PizzaExpress,52.47786030153965,-0.9196640774334522,Pizza Place
5904,Market Harborough,52.475466,-0.915974,Argos,52.477075022331725,-0.9179035430865341,Warehouse Store
5905,Market Harborough,52.475466,-0.915974,Copperfield Hotel,52.474718,-0.918564,Hotel
5906,Market Harborough,52.475466,-0.915974,KFC,52.476800012752086,-0.9189817443226191,Fast Food Restaurant
5907,Market Harborough,52.475466,-0.915974,Costa Coffee,52.47734219516154,-0.9188688821957548,Coffee Shop
5908,Market Harborough,52.475466,-0.915974,Boots,52.477380561085226,-0.9187889165023492,Pharmacy
5909,Market Harborough,52.475466,-0.915974,Royal Bengal,52.477942,-0.91763,Indian Restaurant
5910,Market Harborough,52.475466,-0.915974,Cherry Tree,52.476295233683665,-0.9115514878552052,Bar
5911,Market Harborough,52.475466,-0.915974,Little Gem Creative,52.4739726,-0.9119094,Advertising Agency
5912,Market Harborough,52.475466,-0.915974,Little Bowden Green,52.47246448653519,-0.9136707329393057,Park
5913,Market Harborough,52.475466,-0.915974,Enigma,52.477612809174815,-0.9221805956871642,Café
5914,Marlborough,51.420942,-1.729931,Waitrose & Partners,51.42032524926693,-1.731058799982634,Supermarket
5915,Marlborough,51.420942,-1.729931,The Food Gallery,51.418603153718166,-1.7334820392693477,Café
5916,Marlborough,51.420942,-1.729931,ASK Italian,51.4191822557297,-1.7331206957839795,Italian Restaurant
5917,Marlborough,51.420942,-1.729931,Costa Coffee,51.42152652048845,-1.7300583749893077,Coffee Shop
5918,Marlborough,51.420942,-1.729931,The Polly Tearooms,51.41996702104834,-1.7319452302222438,Tea Room
5919,Marlborough,51.420942,-1.729931,The Castle & Ball Hotel,51.42025860210271,-1.7318656900357547,Hotel
5920,Marlborough,51.420942,-1.729931,The Lamb Inn,51.421296,-1.728797,Pub
5921,Marlborough,51.420942,-1.729931,PizzaExpress,51.41930574797347,-1.7327295621583938,Pizza Place
5922,Marlborough,51.420942,-1.729931,Boots,51.419299449080945,-1.7329430804378012,Pharmacy
5923,Marlborough,51.420942,-1.729931,Royal Oak,51.41990593977565,-1.732293121240747,Pub
5924,Marlborough,51.420942,-1.729931,Caffè Nero,51.420242246897395,-1.7316555066960402,Coffee Shop
5925,Marlborough,51.420942,-1.729931,Thirty8,51.41983529502429,-1.7330552204100977,Pub
5926,Marlborough,51.420942,-1.729931,WHSmith,51.41935947570334,-1.7337825111696759,Bookstore
5927,Marlborough,51.420942,-1.729931,Rick Stein restaurant,51.418868,-1.733026,Restaurant
5928,Marlborough,51.420942,-1.729931,bow belles café,51.418448,-1.734356,Café
5929,Marlow,51.573352,-0.775079,The Ivy Marlow Garden,51.57068,-0.77583563,English Restaurant
5930,Marlow,51.573352,-0.775079,Satollo,51.571351,-0.776005,Italian Restaurant
5931,Marlow,51.573352,-0.775079,La Cantina Del Vino,51.57218674766964,-0.7762572652359279,Italian Restaurant
5932,Marlow,51.573352,-0.775079,Francesco's,51.57235737012639,-0.776772780334821,Italian Restaurant
5933,Marlow,51.573352,-0.775079,Baroosh,51.57056509631909,-0.7755941937890045,Bar
5934,Marlow,51.573352,-0.775079,Giggling Squid,51.57152118298877,-0.7776672312548056,Thai Restaurant
5935,Marlow,51.573352,-0.775079,The Coach,51.571530126543834,-0.777394026517868,Gastropub
5936,Marlow,51.573352,-0.775079,The Ship,51.57123458090571,-0.7777690580758914,Pub
5937,Marlow,51.573352,-0.775079,PizzaExpress,51.57070678511718,-0.7757444694778519,Pizza Place
5938,Marlow,51.573352,-0.775079,Fego Caffe,51.570145991707875,-0.7749847683927921,Café
5939,Marlow,51.573352,-0.775079,Botanist,51.57110825574171,-0.7785454525939746,English Restaurant
5940,Marlow,51.573352,-0.775079,The Chequers,51.57034835903995,-0.775205313161627,Pub
5941,Marlow,51.573352,-0.775079,The Vanilla Pod,51.571018137626716,-0.7781141659211198,French Restaurant
5942,Marlow,51.573352,-0.775079,The Cedar Coffee Shop,51.571476,-0.777676,Coffee Shop
5943,Marlow,51.573352,-0.775079,Prezzo,51.57122132203753,-0.7759587371666381,Italian Restaurant
5944,Marlow,51.573352,-0.775079,Côte Brasserie,51.57066513472822,-0.779102676523333,French Restaurant
5945,Marlow,51.573352,-0.775079,Marlow Donkey,51.57145372593927,-0.7689784843785752,Pub
5946,Marlow,51.573352,-0.775079,Café Copia,51.56971153048925,-0.774610456774004,Café
5947,Marlow,51.573352,-0.775079,Bill's Restaurant,51.571161764570896,-0.778205225048435,English Restaurant
5948,Marlow,51.573352,-0.775079,M&S Simply Food,51.57241550165946,-0.7765853654900051,Grocery Store
5949,Marlow,51.573352,-0.775079,Costa Coffee,51.57175998345472,-0.7773022127887637,Coffee Shop
