,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
315,ME8,51.3595275,0.5965315,Norries,51.358539,0.600847,Park
316,ME8,51.3595275,0.5965315,Ryetop Park,51.35755239791161,0.5999135971069336,Park
317,ME8,51.3595275,0.5965315,A S Bricklaying & Building,51.3559029,0.5939122,Construction & Landscaping
318,ME8,51.3595275,0.5965315,Interiarna Ltd,51.3556519,0.5989502999999999,Furniture / Home Store
319,ME9,51.343779,0.710033,Co-op Food,51.34697281032029,0.712562508398146,Grocery Store
320,ME9,51.343779,0.710033,Joshua Hughes Video Editor,51.3439022,0.7114443000000392,IT Services
321,ME9,51.343779,0.710033,Reynolds Health and Fitness,51.34338140586354,0.7148659698355516,Gym / Fitness Center
322,ME9,51.343779,0.710033,Wickes,51.34254928662125,0.7158708572387695,Hardware Store
327,MK11,52.0524935,-0.8434375000000001,Out Of Office Coffee House,52.054699,-0.848408,Coffee Shop
328,MK11,52.0524935,-0.8434375000000001,Wolverton Swimming and Fitness Centre,52.05255645178118,-0.8392095565795898,Gym / Fitness Center
329,MK12,52.060241500000004,-0.825786,Wolverton Swimming & Fitness Centre,52.05910468687434,-0.8203401666214499,Gym
330,MK12,52.060241500000004,-0.825786,The Galleon,52.064655345728326,-0.8262472208490436,Pub
331,MK12,52.060241500000004,-0.825786,Murati's,52.06205,-0.82495195,Pizza Place
332,MK12,52.060241500000004,-0.825786,Western Road Recreation Ground,52.058064,-0.821159,Playground
333,MK13,52.048754,-0.7848445000000001,The Victoria Inn,52.04869010664418,-0.7877969741821289,Pub
334,MK13,52.048754,-0.7848445000000001,Prince Albert Pub,52.04830596282921,-0.7878759072492869,Pub
335,MK13,52.048754,-0.7848445000000001,Tesco Express,52.050693671861964,-0.7794220774649273,Grocery Store
336,MK13,52.048754,-0.7848445000000001,Mr Dunston Baker,52.05084,-0.779869,Bakery
337,MK13,52.048754,-0.7848445000000001,T J Wines,52.05055864758257,-0.7789793435474407,Wine Shop
338,MK14,52.0713605,-0.747884,The Giffard Park,52.07349057930907,-0.7463602021818454,Gastropub
339,MK14,52.0713605,-0.747884,Taxibuds Breakfast Club .,52.07339,-0.7456913,Cafeteria
340,MK14,52.0713605,-0.747884,One Stop Stores Ltd,52.0736208,-0.7449185,Convenience Store
341,MK14,52.0713605,-0.747884,Gt Brickhill,52.06934588768079,-0.7419197149465636,Italian Restaurant
342,MK15,52.061537,-0.7313585,Sainsbury's Local,52.06240914,-0.73188274,Grocery Store
343,MK15,52.061537,-0.7313585,The Ship Ashore,52.06299951636634,-0.7320296613481062,Pub
344,MK15,52.061537,-0.7313585,Eat Your Heart Out,52.06272944007499,-0.7320468474654411,Sandwich Place
345,MK15,52.061537,-0.7313585,Willen Fish & Chips & Chinese Take-Away,52.06272115499247,-0.7318980803486534,Fast Food Restaurant
346,MK16,52.085572,-0.725981,Newport Pagnell High Street,52.08651594378169,-0.7241275017030541,Shopping Mall
347,MK16,52.085572,-0.725981,Out Of Office Coffee House,52.086877,-0.721681,Coffee Shop
348,MK16,52.085572,-0.725981,The Cannon,52.08671922513122,-0.7222863321878444,Pub
349,MK16,52.085572,-0.725981,Boots,52.08619129387741,-0.7251327538908432,Pharmacy
350,MK16,52.085572,-0.725981,Co-op Food,52.086603954727224,-0.7239099971333185,Grocery Store
351,MK16,52.085572,-0.725981,Costa Coffee,52.08683725581697,-0.722029486309302,Coffee Shop
352,MK16,52.085572,-0.725981,Domino's Pizza,52.08418852056346,-0.7286443460153578,Pizza Place
353,MK16,52.085572,-0.725981,Coachmakers arms,52.0855812853697,-0.7260529058567551,Pub
354,MK16,52.085572,-0.725981,Dolphin,52.086571,-0.724647,Pub
355,MK16,52.085572,-0.725981,Bargain Booze,52.08406569805589,-0.7284641251659423,Liquor Store
356,MK16,52.085572,-0.725981,The Sunset Lounge @ The Cannon,52.086705626588525,-0.72235107421875,Music Venue
357,MK16,52.085572,-0.725981,Pin Petch Thai Restautant,52.08710117659878,-0.720677375793457,Asian Restaurant
358,MK17,52.012327,-0.6481490000000001,Nonna's,52.01065929393517,-0.6466255361154739,Italian Restaurant
359,MK17,52.012327,-0.6481490000000001,Co-op Food,52.01237660380894,-0.6469178622336105,Grocery Store
360,MK17,52.012327,-0.6481490000000001,The Swan,52.01057388286933,-0.6467085137735358,Pub
361,MK17,52.012327,-0.6481490000000001,Greens Hotel,52.012661365965975,-0.6486893338697691,Hotel
362,MK17,52.012327,-0.6481490000000001,Deep Blue Fish And Chips,52.01555907726288,-0.6495451927185059,Fast Food Restaurant
363,MK17,52.012327,-0.6481490000000001,Bow Brickhill Woods,52.01236465977342,-0.6538112773504641,Trail
365,MK3,51.995881999999995,-0.750142,Hut 4 - Bletchley Park,51.99645091058435,-0.7431072457269742,Café
366,MK3,51.995881999999995,-0.750142,House of Chicken,51.996204,-0.755639,Portuguese Restaurant
367,MK3,51.995881999999995,-0.750142,Church Green Park,51.99237548673793,-0.748860321746998,Playground
368,MK3,51.995881999999995,-0.750142,Polish Memorial,51.99718,-0.743314,Memorial Site
369,MK3,51.995881999999995,-0.750142,The Old Swan,51.992048543713324,-0.753680807966845,Pub
370,MK3,51.995881999999995,-0.750142,Harwell Dekatron (Witch),51.99831,-0.744097,Science Museum
374,MK40,52.13512,-0.5093730000000001,The Three Tuns,52.138361006982294,-0.5083395261636651,Gastropub
377,MK42,52.090662,-0.46206899999999995,Seasons Garden Centre,52.09170449266716,-0.46368835694740934,Garden Center
378,MK42,52.090662,-0.46206899999999995,Budgens,52.09127399110401,-0.4606997964842903,Convenience Store
379,MK42,52.090662,-0.46206899999999995,Wixams 3G Sports Pitch,52.08968016463832,-0.4613975797415756,Rugby Pitch
380,MK42,52.090662,-0.46206899999999995,Lakeside Fish & Chips,52.09143,-0.460891,Bistro
381,MK42,52.090662,-0.46206899999999995,Lakeside Café Bar,52.091203,-0.461033,Coffee Shop
382,MK42,52.090662,-0.46206899999999995,4DM Digital Technology Ltd,52.0949487,-0.4613118,Business Service
386,MK46,52.155696999999996,-0.7042229999999999,Cafe Brio,52.152498,-0.701572,Pizza Place
387,MK46,52.155696999999996,-0.7042229999999999,Courtyard Brasserie,52.15301889,-0.7007592916488647,Coffee Shop
388,MK46,52.155696999999996,-0.7042229999999999,The Swan Inn & Bistro,52.151857042735685,-0.701762708401148,Pub
389,MK46,52.155696999999996,-0.7042229999999999,Costa Coffee,52.15263610850561,-0.7013998706545674,Coffee Shop
390,MK46,52.155696999999996,-0.7042229999999999,Tesco Express,52.15327013007107,-0.7014137506484985,Grocery Store
391,MK46,52.155696999999996,-0.7042229999999999,Spice Garden,52.15297933389913,-0.7030866926089024,Indian Restaurant
392,MK46,52.155696999999996,-0.7042229999999999,Much Ado Deli,52.15241145678787,-0.7030233386042877,Coffee Shop
393,MK46,52.155696999999996,-0.7042229999999999,Donzella,52.15234135472622,-0.7029709018885991,Italian Restaurant
394,MK46,52.155696999999996,-0.7042229999999999,Olney Football Club,52.156093925960796,-0.6984707427718234,Soccer Field
395,MK46,52.155696999999996,-0.7042229999999999,Olney Rugby Club,52.15630760574274,-0.6979972384408745,Rugby Pitch
396,MK5,52.021865500000004,-0.7845205,Miller & Carter,52.025065,-0.786407,Steakhouse
397,MK5,52.021865500000004,-0.7845205,The Fountain (Harvester),52.02519561260036,-0.7819508012106102,English Restaurant
398,MK5,52.021865500000004,-0.7845205,Spice village,52.02087294240431,-0.7822187302543475,Indian Restaurant
399,MK5,52.021865500000004,-0.7845205,Travelodge,52.02514923761602,-0.7858306257998856,Hotel
400,MK5,52.021865500000004,-0.7845205,Shenley Church End Bus Stop,52.020005371126395,-0.7805228233337402,Bus Stop
401,MK6,52.029994,-0.759663,Lidl,52.02990033846656,-0.7619637599366635,Supermarket
402,MK6,52.029994,-0.759663,PureGym,52.02553966667377,-0.7598085539593518,Gym / Fitness Center
403,MK6,52.029994,-0.759663,Domino's Pizza,52.03036615618336,-0.7619979141035174,Pizza Place
404,MK6,52.029994,-0.759663,The Range,52.03105644070394,-0.7660011175385862,Furniture / Home Store
405,MK6,52.029994,-0.759663,B&M,52.0292091,-0.764066,Discount Store
406,MK6,52.029994,-0.759663,Dunelm,52.03047881855224,-0.7651376724243164,Furniture / Home Store
407,MK6,52.029994,-0.759663,Bucks Boarding Centre,52.02894641269166,-0.7609649164394499,Board Shop
408,MK6,52.029994,-0.759663,Majestic Wine,52.029250266092646,-0.7613088300649444,Wine Shop
409,MK6,52.029994,-0.759663,Carphone Warehouse,52.030708079820414,-0.7568954560620644,Mobile Phone Shop
410,MK6,52.029994,-0.759663,Wickes,52.028186414861686,-0.7626129402179804,Hardware Store
411,MK6,52.029994,-0.759663,Tesco Express,52.030391479305514,-0.7619181757627302,Grocery Store
412,MK6,52.029994,-0.759663,PC World,52.02921052961448,-0.7642903981207296,Electronics Store
413,MK6,52.029994,-0.759663,Dreams,52.02888448443888,-0.764191963684696,Furniture / Home Store
414,MK6,52.029994,-0.759663,Oak Furniture Land,52.029855035509726,-0.7650196552276611,Furniture / Home Store
415,MK6,52.029994,-0.759663,The Cricketers,52.03208346494708,-0.7551865137697995,Pub
416,MK6,52.029994,-0.759663,DFS,52.02894406452633,-0.7653663225126294,Furniture / Home Store
417,MK6,52.029994,-0.759663,xercise4less,52.02606168448587,-0.7605927518738999,Gym / Fitness Center
418,MK6,52.029994,-0.759663,Furniture Village,52.028728346875184,-0.7660174227216932,Furniture / Home Store
419,MK7,52.018131,-0.6929049999999999,Snail Park,52.020288,-0.695266,Park
420,MK7,52.018131,-0.6929049999999999,The Venue,52.021156083888094,-0.690332888355648,Theater
421,MK7,52.018131,-0.6929049999999999,Powerleague,52.020050051739,-0.6881949032658087,Soccer Field
422,MK7,52.018131,-0.6929049999999999,Purple Mango,52.02231614397895,-0.6904435157775879,Indian Restaurant
423,MK77,52.042089000000004,-0.81887,MK11,52.043042,-0.823499,Bar
424,MK77,52.042089000000004,-0.81887,Cruga,52.042831778526306,-0.8214908838272095,Grocery Store
425,MK77,52.042089000000004,-0.81887,énergie Fitness,52.0439523880883,-0.819854736328125,Gym
426,MK77,52.042089000000004,-0.81887,Kiln Farm,52.04366364338821,-0.8235467759316564,Farm
427,MK8,52.035115000000005,-0.800849,The Grebe,52.036083541988376,-0.7970330667520105,Bar
428,MK8,52.035115000000005,-0.800849,The Kengsington,52.036501,-0.797761,Pub
429,MK8,52.035115000000005,-0.800849,Rainbow Pharmacy,52.03614206490438,-0.7970085323416671,Pharmacy
430,MK8,52.035115000000005,-0.800849,One Stop Community Stores Ltd,52.038119796926395,-0.8018300589561884,Pharmacy
431,MK9,52.037517,-0.764997,BrewDog Milton Keynes,52.0386136,-0.763001,Beer Bar
432,MK9,52.037517,-0.764997,Fourth & Fifth,52.039094384427436,-0.7665861996849259,Coffee Shop
433,MK9,52.037517,-0.764997,Bogota Coffee Co.,52.03746541981805,-0.7623460304607302,Coffee Shop
434,MK9,52.037517,-0.764997,Loch Fyne,52.03726779968751,-0.7629835471188365,Seafood Restaurant
435,MK9,52.037517,-0.764997,Turtle Bay,52.03768206626121,-0.7632712400473433,Caribbean Restaurant
436,MK9,52.037517,-0.764997,Las Iguanas,52.03831969822828,-0.7631047785215515,Latin American Restaurant
437,MK9,52.037517,-0.764997,Thai Modern,52.03813787009409,-0.7669649390755011,Thai Restaurant
438,MK9,52.037517,-0.764997,The Hub,52.03733708480851,-0.7622457618353239,Shopping Plaza
439,MK9,52.037517,-0.764997,Banana Tree,52.037308077543784,-0.7628845470366385,Asian Restaurant
440,MK9,52.037517,-0.764997,Melis Mediterranean & Turkish Cusine,52.0391923026318,-0.76137239125121,Turkish Restaurant
441,MK9,52.037517,-0.764997,Brasserie Blanc,52.03690761384216,-0.7626443476794551,French Restaurant
442,MK9,52.037517,-0.764997,Aqua Italia,52.03690547533212,-0.762531020878415,Italian Restaurant
443,MK9,52.037517,-0.764997,Nando's,52.037716822109545,-0.7624609444182415,Portuguese Restaurant
444,MK9,52.037517,-0.764997,Be At One,52.037775585696,-0.7634121529987778,Cocktail Bar
445,MK9,52.037517,-0.764997,Middletons Steakhouse & Grill Milton Keynes,52.0391883695597,-0.761284035992147,Steakhouse
446,MK9,52.037517,-0.764997,Sainsbury's,52.036295621205056,-0.762256950762147,Supermarket
447,MK9,52.037517,-0.764997,Maaya Indian Kitchen & Bar,52.03735247066465,-0.762417126708336,Indian Restaurant
448,MK9,52.037517,-0.764997,Zizzi,52.03759549204853,-0.7632323363720858,Italian Restaurant
449,MK9,52.037517,-0.764997,PizzaExpress,52.03932524931368,-0.7615760918277734,Pizza Place
450,MK9,52.037517,-0.764997,Wetherspoons,52.03748736212117,-0.7675636664376629,Pub
451,MK9,52.037517,-0.764997,Bannatyne Health Club & Spa,52.038653202574196,-0.7607817649841309,Gym
452,MK9,52.037517,-0.764997,Missoula Montana Bar & Grill,52.03809299193168,-0.7643673606020419,Wine Bar
453,MK9,52.037517,-0.764997,Browns,52.038456101199465,-0.7634752438686755,Bar
454,MK9,52.037517,-0.764997,Subway,52.0377491324203,-0.7632540879791277,Sandwich Place
455,MK9,52.037517,-0.764997,Jaipur,52.035053667192074,-0.7679677059004777,Indian Restaurant
456,MK9,52.037517,-0.764997,Travelodge,52.038633,-0.763202,Hotel
457,MK9,52.037517,-0.764997,Carlo's,52.039168,-0.761326,Sandwich Place
458,MK9,52.037517,-0.764997,Snap Fitness,52.036135354721246,-0.7600335317126384,Gym / Fitness Center
504,N14,51.6320965,-0.139426,Kervan Sofrasi,51.63400584412574,-0.1333950677380988,Turkish Restaurant
505,N14,51.6320965,-0.139426,The Osidge Arms,51.63198629860099,-0.143122517949854,Pub
506,N14,51.6320965,-0.139426,Domino's Pizza,51.632440035279316,-0.13777038541129424,Pizza Place
507,N14,51.6320965,-0.139426,Tesco Express,51.63256944379286,-0.1425046992191657,Grocery Store
572,NE13,55.080549,-1.6640009999999998,Milkhope Coffee Shop,55.079280147090174,-1.6617474922500919,Café
573,NE13,55.080549,-1.6640009999999998,The Milkhope Centre,55.079355027271966,-1.661671242406869,Shopping Mall
574,NE13,55.080549,-1.6640009999999998,Blagdon Farm Shop,55.07924547672439,-1.6619200740061442,Food & Drink Shop
575,NE15,54.996112,-1.7935330000000003,The Swan,54.99569801525192,-1.7923243107115991,Pub
576,NE15,54.996112,-1.7935330000000003,The Three Tuns,54.9973086690484,-1.7932731712044798,Bar
577,NE18,55.040128,-1.8135259999999997,Dissington Hall,55.04019629035304,-1.8170785903930664,Hotel
578,NE41,54.976718,-1.821647,The Fox & Hounds,54.976068,-1.819007,Bar
579,NE41,54.976718,-1.821647,The Black Bull,54.97642139783096,-1.8223925744285392,Pub
580,NE41,54.976718,-1.821647,Wylam Park,54.97592681208589,-1.816018829844524,Park
581,NE41,54.976718,-1.821647,Wylam Railway Station (WYM),54.974935316543515,-1.8149687897828795,Train Station
582,NE42,54.960876,-1.860968,Tyne Valley Plumbing & Heating,54.9594771,-1.8626651,Construction & Landscaping
583,NE44,54.947864,-1.9736,Wellington Hotel,54.94779321915214,-1.972691453324957,Pub
584,NE44,54.947864,-1.9736,Riding Mill Railway Station (RDM),54.948913438015786,-1.9718070585757406,Train Station
585,NE44,54.947864,-1.9736,Osbit,54.94910783,-1.96715455,Business Service
586,NE45,54.975489,-2.016107,Grants Of Corbridge,54.97439040248327,-2.019213128093334,Bakery
587,NE45,54.975489,-2.016107,The Black Bull,54.97389561641032,-2.0187214552650636,Pub
588,NE45,54.975489,-2.016107,The Angel of Corbridge,54.973677445757495,-2.0174426225894466,Pub
589,NE45,54.975489,-2.016107,Shell,54.97361,-2.016783,Gas Station
590,NE45,54.975489,-2.016107,Corbridge Bus Stop,54.97455596923828,-2.018587589263916,Bus Stop
591,NE45,54.975489,-2.016107,Il Piccolo,54.97501140277863,-2.017340560174996,Italian Restaurant
592,NE45,54.975489,-2.016107,The Blue Bell,54.97489353686431,-2.019883323703554,Pub
593,NE45,54.975489,-2.016107,Watling Street Coffee House,54.9749,-2.020156,Café
599,NE49,54.968289,-2.467537,Co-op Food,54.96954557981267,-2.4612442406757635,Grocery Store
600,NE49,54.968289,-2.467537,Boots,54.9700394379315,-2.4606697002153206,Pharmacy
601,NE49,54.968289,-2.467537,Haltwhistle Railway Station (HWH),54.968061016324455,-2.4624371456200533,Train Station
602,NE49,54.968289,-2.467537,Annie B's,54.96953,-2.462394,Boutique
603,NE71,55.546525,-2.015141,Milan Restaurant,55.546823810629476,-2.014799539062744,Italian Restaurant
604,NE71,55.546525,-2.015141,Co-op Food,55.546664651273936,-2.016575607176656,Grocery Store
605,NE71,55.546525,-2.015141,The Black Bull,55.546379969767834,-2.015109920323245,Hotel
606,NE71,55.546525,-2.015141,Doddington Dairy Milk Bar,55.544203,-2.009177,Café
607,NG10,52.894716,-1.2910149999999998,West Park,52.8952085387551,-1.285099983215332,Park
608,NG10,52.894716,-1.2910149999999998,West Park Leisure Centre,52.89444154839793,-1.290196180343628,Gym / Fitness Center
609,NG10,52.894716,-1.2910149999999998,Tesco Express,52.89240588370171,-1.290617287158966,Grocery Store
610,NG10,52.894716,-1.2910149999999998,Domino's Pizza,52.8905503920757,-1.2905444242564723,Pizza Place
611,NG10,52.894716,-1.2910149999999998,Ocean City,52.892827541115224,-1.291088733018956,Chinese Restaurant
612,NG10,52.894716,-1.2910149999999998,George's Traditional Fish and Chips,52.89265049422884,-1.2906397117469277,Fish & Chips Shop
613,NG11,52.8898585,-1.152174,The White Horse Inn,52.89103454321304,-1.1510985222231023,Pub
614,NG11,52.8898585,-1.152174,Co-op Food,52.89197095522892,-1.1512036901802136,Grocery Store
615,NG11,52.8898585,-1.152174,Philo's Delicatessen,52.89232820938727,-1.1495625972747803,Deli / Bodega
616,NG11,52.8898585,-1.152174,Ruddington Fish Bar,52.892565451159975,-1.1495532057834323,Fish & Chips Shop
617,NG11,52.8898585,-1.152174,The Red Lion,52.89274570719082,-1.1493828892707825,Pub
618,NG11,52.8898585,-1.152174,Sainsbury's Local,52.89324628343968,-1.1496145294917859,Grocery Store
619,NG11,52.8898585,-1.152174,The Country Cottage Hotel,52.89282014436128,-1.1481088399887085,Hotel
620,NG12,52.911063,-1.043117,The Rose & Crown,52.91342654351992,-1.0439262797967201,Pub
621,NG12,52.911063,-1.043117,Cotgrave Country Park,52.91209992822476,-1.0417271743735352,Park
622,NG12,52.911063,-1.043117,Grannies Tea Rooms,52.91207498026694,-1.0418663387694214,Café
623,NG12,52.911063,-1.043117,Sainsbury's Local,52.91193839482322,-1.0415515790684127,Grocery Store
624,NG12,52.911063,-1.043117,Manvers Arms Cotgrave,52.911795675195414,-1.0423734355237122,Pub
625,NG12,52.911063,-1.043117,The Fish Bar,52.910672,-1.037426,Fish & Chips Shop
626,NG14,53.03408949999999,-1.056353,Springwater Cantonese Restaurant,53.03487997671375,-1.056605845952024,Chinese Restaurant
627,NG14,53.03408949999999,-1.056353,Woodborough Springwater Golf Club,53.03450659543074,-1.0566271962409024,Golf Course
628,NG14,53.03408949999999,-1.056353,Calverton Chemist,53.035668779358296,-1.0544375958159293,Pharmacy
629,NG15,53.0479175,-1.1941135,Hucknall Leisure Centre,53.046007553627284,-1.1979387308414993,Gym
630,NG16,53.002962499999995,-1.2592085000000002,Nelson and Railway,52.998971908653616,-1.2595201836040142,Pub
631,NG18,53.133437,-1.1808809999999998,Brown's,53.13239781370177,-1.1818110619005473,Café
632,NG18,53.133437,-1.1808809999999998,Berry Hill Park,53.13236780743314,-1.1807621606260281,Park
633,NG18,53.133437,-1.1808809999999998,Fisher Lane Park,53.1324037790927,-1.1807825314148865,Park
634,NG18,53.133437,-1.1808809999999998,One Stop Stores Ltd,53.1323554,-1.1814423,Convenience Store
635,NG18,53.133437,-1.1808809999999998,Spider Park,53.132618510851636,-1.1809106779949674,Playground
636,NG18,53.133437,-1.1808809999999998,King George Park,53.13237392484779,-1.1807389497223166,Park
637,NG19,53.1651135,-1.1774915,litton news,53.1671,-1.1733,Convenience Store
638,NG19,53.1651135,-1.1774915,British Legion,53.16797969438112,-1.1808683911991358,Pub
644,NG21,53.185954,-1.07436,sherwood fields,53.18890157952009,-1.0755731963028117,Athletics & Sports
649,NG25,53.07660249999999,-0.9580905000000001,The Old Theatre Deli,53.07826841252311,-0.9552781538840531,Tea Room
650,NG25,53.07660249999999,-0.9580905000000001,Co-op Food,53.08022508713518,-0.9566705438161504,Grocery Store
651,NG25,53.07660249999999,-0.9580905000000001,Saracens Head,53.07806412650866,-0.9554377198219299,Pub
652,NG25,53.07660249999999,-0.9580905000000001,Admiral Rodney Hotel,53.0785007794435,-0.9547591209411621,Bar
653,NG3,52.995067000000006,-1.100615,Sainsbury's Local,52.9974403,-1.10348586,Convenience Store
654,NG3,52.995067000000006,-1.100615,Happy2Help,52.99631924490061,-1.1003494262695312,Dog Run
655,NG3,52.995067000000006,-1.100615,DEM Electrical Ltd,52.996946,-1.097629,Construction & Landscaping
656,NG3,52.995067000000006,-1.100615,spring lane farm shop,52.99813535234217,-1.1003143769046355,Farmers Market
657,NG31,52.919989,-0.649456,Wickes,52.919797862227334,-0.6489780315092359,Hardware Store
658,NG31,52.919989,-0.649456,Eden House Hotel,52.91922862043,-0.6469450314432066,Hotel
659,NG31,52.919989,-0.649456,Grantham Tennis Club,52.92230089364131,-0.6488991656268511,Tennis Court
660,NG31,52.919989,-0.649456,Booker,52.923479550369706,-0.6537020200763247,Warehouse Store
661,NG33,52.790091000000004,-0.531373,The Royal Oak Inn,52.79313218964626,-0.5325703246631526,Pub
662,NG33,52.790091000000004,-0.531373,Clarks,52.79373623619147,-0.5329799915051623,Shoe Store
663,NG34,52.9997995,-0.418234,Sainsbury's,52.99806728465931,-0.4120670795612203,Supermarket
664,NG34,52.9997995,-0.418234,The Packhorse Inn (Wetherspoon),52.999805857791,-0.41077399018861444,Pub
665,NG34,52.9997995,-0.418234,Sleaford Castle,52.996773,-0.41566193,Castle
666,NG34,52.9997995,-0.418234,Tesco,53.0012619659408,-0.4123084154184653,Supermarket
667,NG4,53.001557999999996,-1.0629790000000001,The Lambley,53.0006938610817,-1.0655182600021362,Gastropub
668,NG4,53.001557999999996,-1.0629790000000001,The Woodlark Inn,53.00331841804819,-1.0622835159301758,Restaurant
669,NG4,53.001557999999996,-1.0629790000000001,The Woodlark,53.003471,-1.062733,Pub
670,NG4,53.001557999999996,-1.0629790000000001,Creature Comforts Nottingham,53.002443,-1.066720900000064,Hot Dog Joint
671,NG6,52.997243999999995,-1.2157140000000002,Armstrong Rd Bus Stop,52.99585462031461,-1.2157142546777882,Bus Stop
672,NG6,52.997243999999995,-1.2157140000000002,Nuthall Cycle Track,52.9943759997719,-1.2171751265114292,Trail
673,NG80,52.879861,-1.145607,Rushcliffe Country Park,52.88390621884947,-1.1487258431031075,Park
674,NG9,52.9232535,-1.2386425,"Bramcote Lane, Chilwell (Co-op)",52.920316,-1.23698,Supermarket
675,NG9,52.9232535,-1.2386425,Park,52.9216412924059,-1.2415425654304335,Park
676,NG9,52.9232535,-1.2386425,AP Tiling & Building,52.9215798,-1.2417579,Construction & Landscaping
677,NG9,52.9232535,-1.2386425,Spar / Sunnyside Post Office,52.92126109733427,-1.2414194333897814,Convenience Store
678,NG9,52.9232535,-1.2386425,Sainsbury's Local,52.91967429,-1.24069455,Convenience Store
679,NG9,52.9232535,-1.2386425,Chilwell Launderette And Dry Cleaners,52.92451795837475,-1.23248207873943,Dry Cleaner
680,NG9,52.9232535,-1.2386425,Cator Lane Park,52.923452,-1.231224,Playground
681,NG90,52.924870999999996,-1.193087,beeston marina,52.92077213821988,-1.195008136017137,Dog Run
716,NN15,52.388157,-0.691956,Barton Hall,52.3867147603204,-0.697394727200331,Hotel
717,NN15,52.388157,-0.691956,Wicksteed Lagoon,52.38815611183946,-0.6896092095895967,Lake
718,NN16,52.410346999999994,-0.723082,JHPT,52.41247112232937,-0.7219905763000725,Gym / Fitness Center
719,NN16,52.410346999999994,-0.723082,The Cordwainer,52.40858130349047,-0.7174533605575562,Pub
720,NN16,52.410346999999994,-0.723082,Booker,52.409084368318595,-0.7167567027313856,Warehouse Store
721,NN16,52.410346999999994,-0.723082,Stamford Road Pocket Park,52.411189470734016,-0.7159218711415885,Park
722,NN17,52.501073,-0.6410600000000001,Adrenaline Alley,52.50144816086785,-0.6465193415207586,Skate Park
723,NN18,52.471353,-0.70324,Subway,52.473675058293566,-0.7071054793707909,Sandwich Place
724,NN18,52.471353,-0.70324,Pizza Hut,52.47335016867136,-0.7071200288534101,Pizza Place
725,NN18,52.471353,-0.70324,Tesco Express,52.47361108842272,-0.7071777300063762,Grocery Store
726,NN18,52.471353,-0.70324,LloydsPharmacy,52.47258078261277,-0.6991025659130782,Pharmacy
727,NN18,52.471353,-0.70324,Charles barry 2,52.47377,-0.707171,Cosmetics Shop
728,NN18,52.471353,-0.70324,Oakley Fish Bar,52.47360976203691,-0.7074422496637635,Fast Food Restaurant
729,NN18,52.471353,-0.70324,Harper's Brook,52.47415155202228,-0.7067614555634928,Pub
734,NN29,52.256932000000006,-0.6720045,Co-op Food,52.25460674075512,-0.6709883339419204,Grocery Store
735,NN29,52.256932000000006,-0.6720045,Tearooms Of Wollaston,52.25614283487815,-0.6727838873472667,Café
736,NN29,52.256932000000006,-0.6720045,The Doc Shop,52.25618909755056,-0.6728471083827818,Shoe Store
737,NN29,52.256932000000006,-0.6720045,Airwair,52.25850392979639,-0.6681257298541134,Shoe Store
738,NN3,52.2672795,-0.8521075,Boothville Fish Bar,52.26853818216026,-0.8503836393356323,Fast Food Restaurant
739,NN3,52.2672795,-0.8521075,ASM Beauty,52.2684058,-0.8502925,Health & Beauty Service
744,NN5,52.249064000000004,-0.949624,Tesco Express,52.251170321523084,-0.9432846307754517,Grocery Store
745,NN5,52.249064000000004,-0.949624,The Longboat,52.2516223930186,-0.9456190409143689,Pub
746,NN5,52.249064000000004,-0.949624,Limehurst Square Precinct,52.25109958049435,-0.9441946212601449,Shopping Plaza
747,NN5,52.249064000000004,-0.949624,Silver Sea Fish & Chips,52.251126490381544,-0.9440706799015538,Fast Food Restaurant
748,NN5,52.249064000000004,-0.949624,Golden Rice Bowl,52.25101829804555,-0.9438595432034808,Chinese Restaurant
749,NN7,52.210564,-0.936204,Northampton Arm Grand Union Canal,52.20876462957653,-0.9391151466382833,Boat or Ferry
750,NN7,52.210564,-0.936204,Welland Valley,52.21015909595647,-0.9305387551665648,Soccer Field
751,NN7,52.210564,-0.936204,west hunsbury lake,52.21388268234754,-0.9335463654242008,Lake
752,NN9,52.335929,-0.566526,Old School Dining,52.33203184875657,-0.5635592658108239,Café
753,NP16,51.6490225,-2.661607,Go Ballistic Paintball,51.64893,-2.66712,Paintball Field
754,NP16,51.6490225,-2.661607,Lifestyle Express,51.648578,-2.667345,Convenience Store
755,NP16,51.6490225,-2.661607,Toast,51.650698,-2.667767,Breakfast Spot
756,NP16,51.6490225,-2.661607,The Live & Let Live Inn,51.651102,-2.667729,Pub
766,NR11,52.7950075,1.247309,Co-op Food,52.7955767,1.253063678741455,Grocery Store
767,NR11,52.7950075,1.247309,The Black Boys Pub,52.79508486592986,1.2508706587523375,English Restaurant
768,NR11,52.7950075,1.247309,Gate of India,52.795219995851426,1.2510123605112418,Indian Restaurant
769,NR11,52.7950075,1.247309,Biddy's Tearoom,52.79458373676285,1.251738579654835,Tea Room
770,NR11,52.7950075,1.247309,Budgens,52.7940560196424,1.2519478797912598,Convenience Store
771,NR12,52.7286345,1.3586814999999999,Norfolk Mead Hotel,52.7253478,1.36180837,Hotel
772,NR12,52.7286345,1.3586814999999999,A Piece Of Cake,52.7282836091273,1.3576809385759219,Café
